,region,region name,year,symbol,label,unit,value,confidence
5664,FRD1,Basse-Normandie,1996,Q,total quantity of synthetic N fertilizer applied,Gg N,100.66524358778231,filled (b)
5665,FRD1,Basse-Normandie,1996,Q_AL,quantity applied on arable land,Gg N,85.55571718606458,Estimated
5666,FRD1,Basse-Normandie,1996,Q_PG,quantity applied on permanent grassland,Gg N,14.974257501064617,Estimated
5667,FRD1,Basse-Normandie,1996,Q_PC,quantity applied on permanent crops,Gg N,0.13526890065311928,Estimated
5668,FRD1,Basse-Normandie,1997,Q,total quantity of synthetic N fertilizer applied,Gg N,100.23448776118536,filled (b)
5669,FRD1,Basse-Normandie,1997,Q_AL,quantity applied on arable land,Gg N,85.19290415294273,Estimated
5670,FRD1,Basse-Normandie,1997,Q_PG,quantity applied on permanent grassland,Gg N,14.903260388908254,Estimated
5671,FRD1,Basse-Normandie,1997,Q_PC,quantity applied on permanent crops,Gg N,0.13832321933437888,Estimated
5672,FRD1,Basse-Normandie,1998,Q,total quantity of synthetic N fertilizer applied,Gg N,99.23736779221092,filled (b)
5673,FRD1,Basse-Normandie,1998,Q_AL,quantity applied on arable land,Gg N,84.7322355827272,Estimated
5674,FRD1,Basse-Normandie,1998,Q_PG,quantity applied on permanent grassland,Gg N,14.368370517697558,Estimated
5675,FRD1,Basse-Normandie,1998,Q_PC,quantity applied on permanent crops,Gg N,0.13676169178616673,Estimated
5676,FRD1,Basse-Normandie,1999,Q,total quantity of synthetic N fertilizer applied,Gg N,102.55977152883372,filled (b)
5677,FRD1,Basse-Normandie,1999,Q_AL,quantity applied on arable land,Gg N,87.83653677212583,Estimated
5678,FRD1,Basse-Normandie,1999,Q_PG,quantity applied on permanent grassland,Gg N,14.575821811335624,Estimated
5679,FRD1,Basse-Normandie,1999,Q_PC,quantity applied on permanent crops,Gg N,0.14741294537226662,Estimated
5680,FRD1,Basse-Normandie,2000,Q,total quantity of synthetic N fertilizer applied,Gg N,99.00854870173067,filled (a)
5681,FRD1,Basse-Normandie,2000,Q_AL,quantity applied on arable land,Gg N,85.19973107580704,Estimated
5682,FRD1,Basse-Normandie,2000,Q_PG,quantity applied on permanent grassland,Gg N,13.711773117693578,Estimated
5683,FRD1,Basse-Normandie,2000,Q_PC,quantity applied on permanent crops,Gg N,0.09704450823006006,Estimated
5684,FRD1,Basse-Normandie,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,98.38183885883087,filled (a)
5685,FRD1,Basse-Normandie,2001,Q_AL,quantity applied on arable land,Gg N,85.14056330817384,Estimated
5686,FRD1,Basse-Normandie,2001,Q_PG,quantity applied on permanent grassland,Gg N,13.14672345329183,Estimated
5687,FRD1,Basse-Normandie,2001,Q_PC,quantity applied on permanent crops,Gg N,0.09455209736521393,Estimated
5688,FRD1,Basse-Normandie,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,95.25566833210225,filled (a)
5689,FRD1,Basse-Normandie,2002,Q_AL,quantity applied on arable land,Gg N,82.94597395067507,Estimated
5690,FRD1,Basse-Normandie,2002,Q_PG,quantity applied on permanent grassland,Gg N,12.219242950065878,Estimated
5691,FRD1,Basse-Normandie,2002,Q_PC,quantity applied on permanent crops,Gg N,0.09045143136130236,Estimated
5692,FRD1,Basse-Normandie,2003,Q,total quantity of synthetic N fertilizer applied,Gg N,91.69742578041762,filled (a)
5693,FRD1,Basse-Normandie,2003,Q_AL,quantity applied on arable land,Gg N,80.47150340579178,Estimated
5694,FRD1,Basse-Normandie,2003,Q_PG,quantity applied on permanent grassland,Gg N,11.141369532056226,Estimated
5695,FRD1,Basse-Normandie,2003,Q_PC,quantity applied on permanent crops,Gg N,0.084552842569606,Estimated
5696,FRD1,Basse-Normandie,2004,Q,total quantity of synthetic N fertilizer applied,Gg N,92.39229874439653,filled (a)
5697,FRD1,Basse-Normandie,2004,Q_AL,quantity applied on arable land,Gg N,81.40593430142358,Estimated
5698,FRD1,Basse-Normandie,2004,Q_PG,quantity applied on permanent grassland,Gg N,10.89982397816283,Estimated
5699,FRD1,Basse-Normandie,2004,Q_PC,quantity applied on permanent crops,Gg N,0.08654046481011567,Estimated
5700,FRD1,Basse-Normandie,2005,Q,total quantity of synthetic N fertilizer applied,Gg N,94.5728006925498,filled (a)
5701,FRD1,Basse-Normandie,2005,Q_AL,quantity applied on arable land,Gg N,83.35856886900987,Estimated
5702,FRD1,Basse-Normandie,2005,Q_PG,quantity applied on permanent grassland,Gg N,11.126714395219091,Estimated
5703,FRD1,Basse-Normandie,2005,Q_PC,quantity applied on permanent crops,Gg N,0.0875174283208331,Estimated
5704,FRD1,Basse-Normandie,2006,Q,total quantity of synthetic N fertilizer applied,Gg N,89.9268597939091,filled (a)
5705,FRD1,Basse-Normandie,2006,Q_AL,quantity applied on arable land,Gg N,79.44676378116333,Estimated
5706,FRD1,Basse-Normandie,2006,Q_PG,quantity applied on permanent grassland,Gg N,10.402100664670868,Estimated
5707,FRD1,Basse-Normandie,2006,Q_PC,quantity applied on permanent crops,Gg N,0.07799534807491211,Estimated
5708,FRD1,Basse-Normandie,2007,Q,total quantity of synthetic N fertilizer applied,Gg N,86.9724730954354,filled (a)
5709,FRD1,Basse-Normandie,2007,Q_AL,quantity applied on arable land,Gg N,77.71025626519771,Estimated
5710,FRD1,Basse-Normandie,2007,Q_PG,quantity applied on permanent grassland,Gg N,9.177115960988273,Estimated
5711,FRD1,Basse-Normandie,2007,Q_PC,quantity applied on permanent crops,Gg N,0.08510086924941473,Estimated
5712,FRD1,Basse-Normandie,2008,Q,total quantity of synthetic N fertilizer applied,Gg N,92.20097136474968,filled (a)
5713,FRD1,Basse-Normandie,2008,Q_AL,quantity applied on arable land,Gg N,83.55693322834802,Estimated
5714,FRD1,Basse-Normandie,2008,Q_PG,quantity applied on permanent grassland,Gg N,8.553302132348067,Estimated
5715,FRD1,Basse-Normandie,2008,Q_PC,quantity applied on permanent crops,Gg N,0.09073600405359206,Estimated
5716,FRD1,Basse-Normandie,2009,Q,total quantity of synthetic N fertilizer applied,Gg N,90.21985352559255,filled (a)
5717,FRD1,Basse-Normandie,2009,Q_AL,quantity applied on arable land,Gg N,82.01108196826335,Estimated
5718,FRD1,Basse-Normandie,2009,Q_PG,quantity applied on permanent grassland,Gg N,8.120946726020115,Estimated
5719,FRD1,Basse-Normandie,2009,Q_PC,quantity applied on permanent crops,Gg N,0.08782483130907691,Estimated
5720,FRD1,Basse-Normandie,2010,Q,total quantity of synthetic N fertilizer applied,Gg N,83.34199917319827,filled (a)
5721,FRD1,Basse-Normandie,2010,Q_AL,quantity applied on arable land,Gg N,76.21394307980526,Estimated
5722,FRD1,Basse-Normandie,2010,Q_PG,quantity applied on permanent grassland,Gg N,7.051706815942139,Estimated
5723,FRD1,Basse-Normandie,2010,Q_PC,quantity applied on permanent crops,Gg N,0.07634927745086775,Estimated
5724,FRD1,Basse-Normandie,2011,Q,total quantity of synthetic N fertilizer applied,Gg N,88.00034424425299,filled (a)
5725,FRD1,Basse-Normandie,2011,Q_AL,quantity applied on arable land,Gg N,80.428631594361,Estimated
5726,FRD1,Basse-Normandie,2011,Q_PG,quantity applied on permanent grassland,Gg N,7.486547627984085,Estimated
5727,FRD1,Basse-Normandie,2011,Q_PC,quantity applied on permanent crops,Gg N,0.08516502190791321,Estimated
5728,FRD1,Basse-Normandie,2012,Q,total quantity of synthetic N fertilizer applied,Gg N,86.89541566423304,filled (a)
5729,FRD1,Basse-Normandie,2012,Q_AL,quantity applied on arable land,Gg N,79.7204977060399,Estimated
5730,FRD1,Basse-Normandie,2012,Q_PG,quantity applied on permanent grassland,Gg N,7.092530551552575,Estimated
5731,FRD1,Basse-Normandie,2012,Q_PC,quantity applied on permanent crops,Gg N,0.0823874066405773,Estimated
5732,FRD1,Basse-Normandie,2013,Q,total quantity of synthetic N fertilizer applied,Gg N,81.834,unprocessed
5733,FRD1,Basse-Normandie,2013,Q_AL,quantity applied on arable land,Gg N,76.0627904683012,Estimated
5734,FRD1,Basse-Normandie,2013,Q_PG,quantity applied on permanent grassland,Gg N,5.697670639039457,Estimated
5735,FRD1,Basse-Normandie,2013,Q_PC,quantity applied on permanent crops,Gg N,0.07353889265934142,Estimated
5736,FRD1,Basse-Normandie,2014,Q,total quantity of synthetic N fertilizer applied,Gg N,80.38,unprocessed
5737,FRD1,Basse-Normandie,2014,Q_AL,quantity applied on arable land,Gg N,75.49572675542555,Estimated
5738,FRD1,Basse-Normandie,2014,Q_PG,quantity applied on permanent grassland,Gg N,4.812013963279691,Estimated
5739,FRD1,Basse-Normandie,2014,Q_PC,quantity applied on permanent crops,Gg N,0.07225928129475369,Estimated
5740,FRD1,Basse-Normandie,2015,Q,total quantity of synthetic N fertilizer applied,Gg N,91.539,unprocessed
5741,FRD1,Basse-Normandie,2015,Q_AL,quantity applied on arable land,Gg N,86.09505136420749,Estimated
5742,FRD1,Basse-Normandie,2015,Q_PG,quantity applied on permanent grassland,Gg N,5.363669190628602,Estimated
5743,FRD1,Basse-Normandie,2015,Q_PC,quantity applied on permanent crops,Gg N,0.08027944516391651,Estimated
5744,FRD1,Basse-Normandie,2016,Q,total quantity of synthetic N fertilizer applied,Gg N,86.734,unprocessed
5745,FRD1,Basse-Normandie,2016,Q_AL,quantity applied on arable land,Gg N,81.55210647808718,Estimated
5746,FRD1,Basse-Normandie,2016,Q_PG,quantity applied on permanent grassland,Gg N,5.104511359289119,Estimated
5747,FRD1,Basse-Normandie,2016,Q_PC,quantity applied on permanent crops,Gg N,0.07738216262369607,Estimated
5748,FRD1,Basse-Normandie,2017,Q,total quantity of synthetic N fertilizer applied,Gg N,92.987,unprocessed
5749,FRD1,Basse-Normandie,2017,Q_AL,quantity applied on arable land,Gg N,87.46062786238508,Estimated
5750,FRD1,Basse-Normandie,2017,Q_PG,quantity applied on permanent grassland,Gg N,5.443027229200035,Estimated
5751,FRD1,Basse-Normandie,2017,Q_PC,quantity applied on permanent crops,Gg N,0.08334490841486775,Estimated
5752,FRD1,Basse-Normandie,2018,Q,total quantity of synthetic N fertilizer applied,Gg N,89.77410101466222,filled (a)
5753,FRD1,Basse-Normandie,2018,Q_AL,quantity applied on arable land,Gg N,84.27448222991644,Estimated
5754,FRD1,Basse-Normandie,2018,Q_PG,quantity applied on permanent grassland,Gg N,5.417031303193773,Estimated
5755,FRD1,Basse-Normandie,2018,Q_PC,quantity applied on permanent crops,Gg N,0.08258748155201752,Estimated
5756,FRD1,Basse-Normandie,2019,Q,total quantity of synthetic N fertilizer applied,Gg N,84.76106042824391,filled (a)
5757,FRD1,Basse-Normandie,2019,Q_AL,quantity applied on arable land,Gg N,79.58636799538448,Estimated
5758,FRD1,Basse-Normandie,2019,Q_PG,quantity applied on permanent grassland,Gg N,5.096077205855317,Estimated
5759,FRD1,Basse-Normandie,2019,Q_PC,quantity applied on permanent crops,Gg N,0.07861522700411332,Estimated
5760,FRD2,Haute-Normandie,1990,Q,total quantity of synthetic N fertilizer applied,Gg N,146.22981876027654,filled (b)
5761,FRD2,Haute-Normandie,1990,Q_AL,quantity applied on arable land,Gg N,138.0291121403006,Estimated
5762,FRD2,Haute-Normandie,1990,Q_PG,quantity applied on permanent grassland,Gg N,8.124870467392237,Estimated
5763,FRD2,Haute-Normandie,1990,Q_PC,quantity applied on permanent crops,Gg N,0.07583615258369956,Estimated
5764,FRD2,Haute-Normandie,1991,Q,total quantity of synthetic N fertilizer applied,Gg N,150.74815585680196,filled (b)
5765,FRD2,Haute-Normandie,1991,Q_AL,quantity applied on arable land,Gg N,141.26987362963908,Estimated
5766,FRD2,Haute-Normandie,1991,Q_PG,quantity applied on permanent grassland,Gg N,9.38119544097006,Estimated
5767,FRD2,Haute-Normandie,1991,Q_PC,quantity applied on permanent crops,Gg N,0.09708678619281803,Estimated
5768,FRD2,Haute-Normandie,1992,Q,total quantity of synthetic N fertilizer applied,Gg N,126.39607929760662,filled (b)
5769,FRD2,Haute-Normandie,1992,Q_AL,quantity applied on arable land,Gg N,118.05474598648213,Estimated
5770,FRD2,Haute-Normandie,1992,Q_PG,quantity applied on permanent grassland,Gg N,8.259089437349862,Estimated
5771,FRD2,Haute-Normandie,1992,Q_PC,quantity applied on permanent crops,Gg N,0.08224387377462514,Estimated
5772,FRD2,Haute-Normandie,1993,Q,total quantity of synthetic N fertilizer applied,Gg N,130.38629907116152,filled (b)
5773,FRD2,Haute-Normandie,1993,Q_AL,quantity applied on arable land,Gg N,121.07640174758507,Estimated
5774,FRD2,Haute-Normandie,1993,Q_PG,quantity applied on permanent grassland,Gg N,9.214004451372503,Estimated
5775,FRD2,Haute-Normandie,1993,Q_PC,quantity applied on permanent crops,Gg N,0.09589287220394922,Estimated
5776,FRD2,Haute-Normandie,1994,Q,total quantity of synthetic N fertilizer applied,Gg N,135.4503574014231,filled (b)
5777,FRD2,Haute-Normandie,1994,Q_AL,quantity applied on arable land,Gg N,125.8237404093153,Estimated
5778,FRD2,Haute-Normandie,1994,Q_PG,quantity applied on permanent grassland,Gg N,9.499813983622508,Estimated
5779,FRD2,Haute-Normandie,1994,Q_PC,quantity applied on permanent crops,Gg N,0.12680300848530135,Estimated
5780,FRD2,Haute-Normandie,1995,Q,total quantity of synthetic N fertilizer applied,Gg N,140.34424459428308,filled (b)
5781,FRD2,Haute-Normandie,1995,Q_AL,quantity applied on arable land,Gg N,130.57788811254537,Estimated
5782,FRD2,Haute-Normandie,1995,Q_PG,quantity applied on permanent grassland,Gg N,9.632511213282225,Estimated
5783,FRD2,Haute-Normandie,1995,Q_PC,quantity applied on permanent crops,Gg N,0.13384526845551525,Estimated
5784,FRD2,Haute-Normandie,1996,Q,total quantity of synthetic N fertilizer applied,Gg N,148.10170127169422,filled (b)
5785,FRD2,Haute-Normandie,1996,Q_AL,quantity applied on arable land,Gg N,137.76877262764472,Estimated
5786,FRD2,Haute-Normandie,1996,Q_PG,quantity applied on permanent grassland,Gg N,10.19128241625619,Estimated
5787,FRD2,Haute-Normandie,1996,Q_PC,quantity applied on permanent crops,Gg N,0.14164622779329974,Estimated
5788,FRD2,Haute-Normandie,1997,Q,total quantity of synthetic N fertilizer applied,Gg N,147.4679604841296,filled (b)
5789,FRD2,Haute-Normandie,1997,Q_AL,quantity applied on arable land,Gg N,137.3833812349852,Estimated
5790,FRD2,Haute-Normandie,1997,Q_PG,quantity applied on permanent grassland,Gg N,9.946648023659488,Estimated
5791,FRD2,Haute-Normandie,1997,Q_PC,quantity applied on permanent crops,Gg N,0.13793122548493253,Estimated
5792,FRD2,Haute-Normandie,1998,Q,total quantity of synthetic N fertilizer applied,Gg N,146.0009679203227,filled (b)
5793,FRD2,Haute-Normandie,1998,Q_AL,quantity applied on arable land,Gg N,136.27995601518595,Estimated
5794,FRD2,Haute-Normandie,1998,Q_PG,quantity applied on permanent grassland,Gg N,9.578314768215856,Estimated
5795,FRD2,Haute-Normandie,1998,Q_PC,quantity applied on permanent crops,Gg N,0.14269713692089622,Estimated
5796,FRD2,Haute-Normandie,1999,Q,total quantity of synthetic N fertilizer applied,Gg N,150.88898714292742,filled (b)
5797,FRD2,Haute-Normandie,1999,Q_AL,quantity applied on arable land,Gg N,141.06593885023713,Estimated
5798,FRD2,Haute-Normandie,1999,Q_PG,quantity applied on permanent grassland,Gg N,9.680181155844009,Estimated
5799,FRD2,Haute-Normandie,1999,Q_PC,quantity applied on permanent crops,Gg N,0.14286713684630536,Estimated
5800,FRD2,Haute-Normandie,2000,Q,total quantity of synthetic N fertilizer applied,Gg N,145.66432246678025,filled (a)
5801,FRD2,Haute-Normandie,2000,Q_AL,quantity applied on arable land,Gg N,136.505957568616,Estimated
5802,FRD2,Haute-Normandie,2000,Q_PG,quantity applied on permanent grassland,Gg N,9.060785375643768,Estimated
5803,FRD2,Haute-Normandie,2000,Q_PC,quantity applied on permanent crops,Gg N,0.097579522520467,Estimated
5804,FRD2,Haute-Normandie,2001,Q,total quantity of synthetic N fertilizer applied,Gg N,144.74228830057632,filled (a)
5805,FRD2,Haute-Normandie,2001,Q_AL,quantity applied on arable land,Gg N,136.02340496526367,Estimated
5806,FRD2,Haute-Normandie,2001,Q_PG,quantity applied on permanent grassland,Gg N,8.624360170515892,Estimated
5807,FRD2,Haute-Normandie,2001,Q_PC,quantity applied on permanent crops,Gg N,0.09452316479675378,Estimated
5808,FRD2,Haute-Normandie,2002,Q,total quantity of synthetic N fertilizer applied,Gg N,140.14297321452875,filled (a)
5809,FRD2,Haute-Normandie,2002,Q_AL,quantity applied on arable land,Gg N,132.0618219164223,Estimated
5810,FRD2,Haute-Normandie,2002,Q_PG,quantity applied on permanent grassland,Gg N,7.990547796245136,Estimated
5811,FRD2,Haute-Normandie,2002,Q_PC,quantity applied on permanent crops,Gg N,0.09060350186131703,Estimated
5812,FRD2,Haute-Normandie,2003,Q,total quantity of synthetic N fertilizer applied,Gg N,134.9079809107324,filled (a)
5813,FRD2,Haute-Normandie,2003,Q_AL,quantity applied on arable land,Gg N,127.55915154544972,Estimated
5814,FRD2,Haute-Normandie,2003,Q_PG,quantity applied on permanent grassland,Gg N,7.263266171884577,Estimated
5815,FRD2,Haute-Normandie,2003,Q_PC,quantity applied on permanent crops,Gg N,0.08556319339808884,Estimated
5816,FRD2,Haute-Normandie,2004,Q,total quantity of synthetic N fertilizer applied,Gg N,135.9302986885982,filled (a)
5817,FRD2,Haute-Normandie,2004,Q_AL,quantity applied on arable land,Gg N,128.82346827086687,Estimated
5818,FRD2,Haute-Normandie,2004,Q_PG,quantity applied on permanent grassland,Gg N,7.020941572571474,Estimated
5819,FRD2,Haute-Normandie,2004,Q_PC,quantity applied on permanent crops,Gg N,0.08588884515986818,Estimated
5820,FRD2,Haute-Normandie,2005,Q,total quantity of synthetic N fertilizer applied,Gg N,139.13831802713122,filled (a)
5821,FRD2,Haute-Normandie,2005,Q_AL,quantity applied on arable land,Gg N,131.81816115523313,Estimated
5822,FRD2,Haute-Normandie,2005,Q_PG,quantity applied on permanent grassland,Gg N,7.232005037515145,Estimated
5823,FRD2,Haute-Normandie,2005,Q_PC,quantity applied on permanent crops,Gg N,0.0881518343829602,Estimated
5824,FRD2,Haute-Normandie,2006,Q,total quantity of synthetic N fertilizer applied,Gg N,132.30307155503166,filled (a)
5825,FRD2,Haute-Normandie,2006,Q_AL,quantity applied on arable land,Gg N,125.36693830259259,Estimated
5826,FRD2,Haute-Normandie,2006,Q_PG,quantity applied on permanent grassland,Gg N,6.855168773431306,Estimated
5827,FRD2,Haute-Normandie,2006,Q_PC,quantity applied on permanent crops,Gg N,0.08096447900777044,Estimated
5828,FRD2,Haute-Normandie,2007,Q,total quantity of synthetic N fertilizer applied,Gg N,127.9564899478768,filled (a)
5829,FRD2,Haute-Normandie,2007,Q_AL,quantity applied on arable land,Gg N,121.74184559235016,Estimated
5830,FRD2,Haute-Normandie,2007,Q_PG,quantity applied on permanent grassland,Gg N,6.125784175860424,Estimated
5831,FRD2,Haute-Normandie,2007,Q_PC,quantity applied on permanent crops,Gg N,0.08886017966623067,Estimated
5832,FRD2,Haute-Normandie,2008,Q,total quantity of synthetic N fertilizer applied,Gg N,135.6488121554549,filled (a)
5833,FRD2,Haute-Normandie,2008,Q_AL,quantity applied on arable land,Gg N,129.95060605502348,Estimated
5834,FRD2,Haute-Normandie,2008,Q_PG,quantity applied on permanent grassland,Gg N,5.605331961763124,Estimated
5835,FRD2,Haute-Normandie,2008,Q_PC,quantity applied on permanent crops,Gg N,0.09287413866827887,Estimated
5836,FRD2,Haute-Normandie,2009,Q,total quantity of synthetic N fertilizer applied,Gg N,132.73413264998072,filled (a)
