,region,region name,crop,year,symbol,label,unit,value,confidence
85331,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1993,Y,yield,kg N / ha,146.83115769065842,calculated
85332,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1994,A,harvested area,Mha,0.0047731969233567,filled (b)
85333,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1994,H,harvested quantity,Gg N,0.6607216253564185,filled (b)
85334,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1994,Y,yield,kg N / ha,138.42329071388346,calculated
85335,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1995,A,harvested area,Mha,0.0048452451788036,filled (b)
85336,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1995,H,harvested quantity,Gg N,0.6903197684633566,filled (b)
85337,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1995,Y,yield,kg N / ha,142.473650556072,calculated
85338,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1996,A,harvested area,Mha,0.0049443115300431,filled (b)
85339,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1996,H,harvested quantity,Gg N,0.6585966304666896,filled (b)
85340,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1996,Y,yield,kg N / ha,133.2028992236556,calculated
85341,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1997,A,harvested area,Mha,0.0049443115300431,filled (b)
85342,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1997,H,harvested quantity,Gg N,0.5523468859802451,filled (b)
85343,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1997,Y,yield,kg N / ha,111.71360918987848,calculated
85344,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1998,A,harvested area,Mha,0.0049983477216283,filled (b)
85345,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1998,H,harvested quantity,Gg N,0.7879177480416193,filled (b)
85346,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1998,Y,yield,kg N / ha,157.63564120043677,calculated
85347,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1999,A,harvested area,Mha,0.0050028507375937,filled (b)
85348,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1999,H,harvested quantity,Gg N,0.7649981603024004,filled (b)
85349,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,1999,Y,yield,kg N / ha,152.9124494068663,calculated
85350,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2000,A,harvested area,Mha,0.0043670416695077,filled (a)
85351,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2000,H,harvested quantity,Gg N,0.6101907921461689,filled (a)
85352,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2000,Y,yield,kg N / ha,139.72634985526855,calculated
85353,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2001,A,harvested area,Mha,0.0047421796551703,filled (a)
85354,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2001,H,harvested quantity,Gg N,0.6257364136485152,filled (a)
85355,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2001,Y,yield,kg N / ha,131.95122478463838,calculated
85356,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2002,A,harvested area,Mha,0.0045306077701165,filled (a)
85357,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2002,H,harvested quantity,Gg N,0.626247085484157,filled (a)
85358,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2002,Y,yield,kg N / ha,138.22584457979985,calculated
85359,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2003,A,harvested area,Mha,0.0041683373143051,filled (a)
85360,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2003,H,harvested quantity,Gg N,0.4588276600619624,filled (a)
85361,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2003,Y,yield,kg N / ha,110.07450344465539,calculated
85362,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2004,A,harvested area,Mha,0.0045061099728998,filled (a)
85363,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2004,H,harvested quantity,Gg N,0.6236605808132197,filled (a)
85364,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2004,Y,yield,kg N / ha,138.40332006186654,calculated
85365,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2005,A,harvested area,Mha,0.0041035047600547,filled (a)
85366,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2005,H,harvested quantity,Gg N,0.5214071211586767,filled (a)
85367,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2005,Y,yield,kg N / ha,127.0638519136813,calculated
85368,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2006,A,harvested area,Mha,0.0037206957469808,filled (a)
85369,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2006,H,harvested quantity,Gg N,0.4915422613849365,filled (a)
85370,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2006,Y,yield,kg N / ha,132.11030807445192,calculated
85371,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2007,A,harvested area,Mha,0.00422,unprocessed
85372,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2007,H,harvested quantity,Gg N,0.630192,unprocessed
85373,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2007,Y,yield,kg N / ha,149.3345971563981,calculated
85374,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2008,A,harvested area,Mha,0.00465,unprocessed
85375,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2008,H,harvested quantity,Gg N,0.707256,unprocessed
85376,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2008,Y,yield,kg N / ha,152.09806451612906,calculated
85377,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2009,A,harvested area,Mha,0.00468,unprocessed
85378,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2009,H,harvested quantity,Gg N,0.675488,unprocessed
85379,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2009,Y,yield,kg N / ha,144.33504273504272,calculated
85380,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2010,A,harvested area,Mha,0.0037099999999999,unprocessed
85381,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2010,H,harvested quantity,Gg N,0.5675680000000001,unprocessed
85382,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2010,Y,yield,kg N / ha,152.98328840970765,calculated
85383,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2011,A,harvested area,Mha,0.00397,unprocessed
85384,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2011,H,harvested quantity,Gg N,0.609368,unprocessed
85385,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2011,Y,yield,kg N / ha,153.49319899244335,calculated
85386,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2012,A,harvested area,Mha,0.00469,unprocessed
85387,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2012,H,harvested quantity,Gg N,0.695248,unprocessed
85388,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2012,Y,yield,kg N / ha,148.24051172707888,calculated
85389,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2013,A,harvested area,Mha,0.00504,unprocessed
85390,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2013,H,harvested quantity,Gg N,0.6612,unprocessed
85391,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2013,Y,yield,kg N / ha,131.19047619047618,calculated
85392,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2014,A,harvested area,Mha,0.00523,unprocessed
85393,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2014,H,harvested quantity,Gg N,0.651624,unprocessed
85394,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2014,Y,yield,kg N / ha,124.59349904397705,calculated
85395,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2015,A,harvested area,Mha,0.00391,unprocessed
85396,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2015,H,harvested quantity,Gg N,0.502208,unprocessed
85397,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2015,Y,yield,kg N / ha,128.44194373401533,calculated
85398,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2016,A,harvested area,Mha,0.00379,unprocessed
85399,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2016,H,harvested quantity,Gg N,0.507832,unprocessed
85400,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2016,Y,yield,kg N / ha,133.99261213720317,calculated
85401,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2017,A,harvested area,Mha,0.00294,unprocessed
85402,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2017,H,harvested quantity,Gg N,0.385624,unprocessed
85403,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2017,Y,yield,kg N / ha,131.16462585034014,calculated
85404,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2018,A,harvested area,Mha,0.00267,unprocessed
85405,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2018,H,harvested quantity,Gg N,0.349904,unprocessed
85406,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2018,Y,yield,kg N / ha,131.0501872659176,calculated
85407,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2019,A,harvested area,Mha,0.00311,unprocessed
85408,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2019,H,harvested quantity,Gg N,0.37012,unprocessed
85409,FRL0,Provence-Alpes-Côte d’Azur,Grain maize,2019,Y,yield,kg N / ha,119.00964630225081,calculated
85410,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1990,A,harvested area,Mha,0.1124,unprocessed
85411,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1990,H,harvested quantity,Gg N,2.821245133935101,filled (a)
85412,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1990,Y,yield,kg N / ha,25.10004567557919,calculated
85413,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1991,A,harvested area,Mha,0.1117,unprocessed
85414,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1991,H,harvested quantity,Gg N,1.8843796106481951,filled (a)
85415,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1991,Y,yield,kg N / ha,16.870005466859403,calculated
85416,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1992,A,harvested area,Mha,0.1115999999999999,unprocessed
85417,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1992,H,harvested quantity,Gg N,2.7512143493547137,filled (a)
85418,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1992,Y,yield,kg N / ha,24.652458327551223,calculated
85419,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1993,A,harvested area,Mha,0.1082,unprocessed
85420,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1993,H,harvested quantity,Gg N,2.2968640535555584,filled (a)
85421,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1993,Y,yield,kg N / ha,21.227948738960798,calculated
85422,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1994,A,harvested area,Mha,0.1077,unprocessed
85423,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1994,H,harvested quantity,Gg N,2.3775780880867927,filled (a)
85424,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1994,Y,yield,kg N / ha,22.07593396552268,calculated
85425,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1995,A,harvested area,Mha,0.1062,unprocessed
85426,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1995,H,harvested quantity,Gg N,2.4681082256572786,filled (a)
85427,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1995,Y,yield,kg N / ha,23.24019044875027,calculated
85428,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1996,A,harvested area,Mha,0.1043,unprocessed
85429,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1996,H,harvested quantity,Gg N,2.634010772783575,filled (a)
85430,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1996,Y,yield,kg N / ha,25.254178070791703,calculated
85431,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1997,A,harvested area,Mha,0.1034,unprocessed
85432,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1997,H,harvested quantity,Gg N,2.4634256323346673,filled (a)
85433,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1997,Y,yield,kg N / ha,23.824232421031596,calculated
85434,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1998,A,harvested area,Mha,0.1038,unprocessed
85435,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1998,H,harvested quantity,Gg N,2.399950478405936,filled (a)
85436,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1998,Y,yield,kg N / ha,23.120910196588977,calculated
85437,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1999,A,harvested area,Mha,0.1013,unprocessed
85438,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1999,H,harvested quantity,Gg N,2.7889872688237785,filled (a)
85439,FRL0,Provence-Alpes-Côte d’Azur,Grapes,1999,Y,yield,kg N / ha,27.53195724406494,calculated
85440,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2000,A,harvested area,Mha,0.0991322349335053,filled (a)
85441,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2000,H,harvested quantity,Gg N,2.6868893914526195,filled (a)
85442,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2000,Y,yield,kg N / ha,27.104093771868435,calculated
85443,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2001,A,harvested area,Mha,0.0993715674811054,filled (a)
85444,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2001,H,harvested quantity,Gg N,2.512270283570973,filled (a)
85445,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2001,Y,yield,kg N / ha,25.281580508918292,calculated
85446,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2002,A,harvested area,Mha,0.0994097219452156,filled (a)
85447,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2002,H,harvested quantity,Gg N,2.3728330601865464,filled (a)
85448,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2002,Y,yield,kg N / ha,23.869225401256102,calculated
85449,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2003,A,harvested area,Mha,0.0983552713007164,filled (a)
85450,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2003,H,harvested quantity,Gg N,2.1183566589223215,filled (a)
85451,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2003,Y,yield,kg N / ha,21.537805050077594,calculated
85452,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2004,A,harvested area,Mha,0.0982431203001502,filled (a)
85453,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2004,H,harvested quantity,Gg N,2.6236570386591342,filled (a)
85454,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2004,Y,yield,kg N / ha,26.705758435230837,calculated
85455,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2005,A,harvested area,Mha,0.098396894352473,filled (a)
85456,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2005,H,harvested quantity,Gg N,2.357401313747807,filled (a)
85457,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2005,Y,yield,kg N / ha,23.958086576424137,calculated
85458,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2006,A,harvested area,Mha,0.0975598085338135,filled (a)
85459,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2006,H,harvested quantity,Gg N,2.349652488945797,filled (a)
85460,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2006,Y,yield,kg N / ha,24.08422611993365,calculated
85461,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2007,A,harvested area,Mha,0.0958671377623807,filled (a)
85462,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2007,H,harvested quantity,Gg N,2.086546241617382,filled (a)
85463,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2007,Y,yield,kg N / ha,21.76497901490666,calculated
85464,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2008,A,harvested area,Mha,0.0939108543298231,filled (a)
85465,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2008,H,harvested quantity,Gg N,1.9678997325853491,filled (a)
85466,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2008,Y,yield,kg N / ha,20.9549763616665,calculated
85467,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2009,A,harvested area,Mha,0.0914238769873695,filled (a)
85468,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2009,H,harvested quantity,Gg N,2.1201776674366704,filled (a)
85469,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2009,Y,yield,kg N / ha,23.190633971140596,calculated
85470,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2010,A,harvested area,Mha,0.0899844131141223,filled (a)
85471,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2010,H,harvested quantity,Gg N,2.0535287558115023,filled (a)
85472,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2010,Y,yield,kg N / ha,22.820938479724532,calculated
85473,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2011,A,harvested area,Mha,0.0883252720232711,filled (a)
85474,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2011,H,harvested quantity,Gg N,2.306295143366062,filled (a)
85475,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2011,Y,yield,kg N / ha,26.111384550940542,calculated
85476,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2012,A,harvested area,Mha,0.0879691636915763,filled (a)
85477,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2012,H,harvested quantity,Gg N,1.866009970472973,filled (a)
85478,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2012,Y,yield,kg N / ha,21.212091739501865,calculated
85479,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2013,A,harvested area,Mha,0.0879344778151125,filled (a)
85480,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2013,H,harvested quantity,Gg N,1.921888917456135,filled (a)
85481,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2013,Y,yield,kg N / ha,21.855920057852863,calculated
85482,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2014,A,harvested area,Mha,0.08756333893695,filled (a)
85483,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2014,H,harvested quantity,Gg N,2.15222741728921,filled (a)
85484,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2014,Y,yield,kg N / ha,24.57909261362135,calculated
85485,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2015,A,harvested area,Mha,0.0869840848000047,filled (a)
85486,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2015,H,harvested quantity,Gg N,2.17078089260969,filled (a)
85487,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2015,Y,yield,kg N / ha,24.95606980979091,calculated
85488,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2016,A,harvested area,Mha,0.0869100882635486,filled (a)
85489,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2016,H,harvested quantity,Gg N,2.0874411372301473,filled (a)
85490,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2016,Y,yield,kg N / ha,24.018398541952138,calculated
85491,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2017,A,harvested area,Mha,0.0867678761700471,filled (a)
85492,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2017,H,harvested quantity,Gg N,1.738126612538634,filled (a)
85493,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2017,Y,yield,kg N / ha,20.0319137595608,calculated
85494,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2018,A,harvested area,Mha,0.0867863753041611,filled (a)
85495,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2018,H,harvested quantity,Gg N,2.1740378964096396,filled (a)
85496,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2018,Y,yield,kg N / ha,25.0504516266553,calculated
85497,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2019,A,harvested area,Mha,0.0873471303069923,filled (a)
85498,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2019,H,harvested quantity,Gg N,1.9041332172943224,filled (a)
85499,FRL0,Provence-Alpes-Côte d’Azur,Grapes,2019,Y,yield,kg N / ha,21.799608190927515,calculated
85500,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1990,A,harvested area,Mha,0.0265059198919043,filled (a)
85501,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1990,H,harvested quantity,Gg N,2.143211755395246,filled (a)
85502,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1990,Y,yield,kg N / ha,80.85785228868238,calculated
85503,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1991,A,harvested area,Mha,0.0260098723222008,filled (a)
85504,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1991,H,harvested quantity,Gg N,2.009250443206393,filled (a)
85505,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1991,Y,yield,kg N / ha,77.2495311901778,calculated
85506,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1992,A,harvested area,Mha,0.0196209814421943,filled (a)
85507,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1992,H,harvested quantity,Gg N,1.4263582351007171,filled (a)
85508,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1992,Y,yield,kg N / ha,72.69556007190235,calculated
85509,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1993,A,harvested area,Mha,0.0181377661406439,filled (a)
85510,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1993,H,harvested quantity,Gg N,1.3173565323714762,filled (a)
85511,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1993,Y,yield,kg N / ha,72.63058317967206,calculated
85512,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1994,A,harvested area,Mha,0.024474235346976,filled (a)
85513,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1994,H,harvested quantity,Gg N,1.8293059810829435,filled (a)
85514,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1994,Y,yield,kg N / ha,74.74415258121516,calculated
85515,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1995,A,harvested area,Mha,0.0212333722659479,filled (a)
85516,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1995,H,harvested quantity,Gg N,1.4716983534708896,filled (a)
85517,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1995,Y,yield,kg N / ha,69.31062739530367,calculated
85518,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1996,A,harvested area,Mha,0.0233204852000221,filled (a)
85519,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1996,H,harvested quantity,Gg N,1.6521286967144242,filled (a)
85520,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1996,Y,yield,kg N / ha,70.84452499782716,calculated
85521,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1997,A,harvested area,Mha,0.0280146102140853,filled (a)
85522,FRL0,Provence-Alpes-Côte d’Azur,Oilseeds,1997,H,harvested quantity,Gg N,1.592836790931905,filled (a)
